,uniqueid,lon,lat,event_date,cluster
15386,284411470,78.1823,24.2437,20140202,142
15387,293325297,78.994,24.2454,20140407,142
15388,319702397,72.1667,24.25,20141022,1
15389,322551448,72.1667,24.25,20141109,1
15390,322682102,72.1667,24.25,20141110,1
15391,287338568,72.1667,24.25,20140225,0
15392,319887748,72.1667,24.25,20141023,1
15393,291896053,72.5,24.25,20140402,1
15394,326403411,72.5,24.25,20141203,1
15395,292160297,72.5,24.25,20140404,1
15396,284428362,72.5,24.25,20140202,1
15397,310485087,72.5,24.25,20140821,1
15398,304056788,72.5,24.25,20140707,1
15399,305008255,72.5,24.25,20140714,1
15400,293925539,72.5,24.25,20140418,1
15401,298415863,72.5,24.25,20140523,148
15402,307840406,72.5,24.25,20140802,1
15403,282634618,72.5,24.25,20140111,0
15404,282389208,72.5,24.25,20140109,1
15405,329945236,72.5,24.25,20141230,1
15406,310124709,72.5,24.25,20140819,1
15407,290344816,72.5,24.25,20140321,1
15408,313148068,72.5,24.25,20140909,1
15409,305190593,75.3667,24.25,20140715,0
15410,326763613,82.8333,24.25,20141205,0
15411,310310618,83.6,24.25,20140820,0
15412,312245770,83.6,24.25,20140903,0
15413,287186097,83.6,24.25,20140224,0
15414,311463239,94.0667,24.25,20140828,1
15415,328722786,80.1667,24.2667,20141219,0
15416,317709880,87.25,24.2667,20141009,1
15417,320235284,87.25,24.2667,20141025,1
15418,328551870,87.25,24.2667,20141218,1
15419,300793748,87.25,24.2667,20140611,1
15420,316047461,87.25,24.2667,20140928,1
15421,295220367,87.25,24.2667,20140428,1
15422,294986304,87.25,24.2667,20140425,1
15423,297820054,87.25,24.2667,20140519,1
15424,293968657,87.25,24.2667,20140418,1
15425,320487456,87.25,24.2667,20141027,1
15426,295874393,87.25,24.2667,20140503,1
15427,286857219,87.25,24.2667,20140221,1
15428,328690658,87.25,24.2667,20141219,1
15429,303603965,87.25,24.2667,20140703,1
15430,289311835,87.25,24.2667,20140313,1
15431,294909780,87.25,24.2667,20140425,1
15432,295456469,87.25,24.2667,20140423,1
15433,312879817,75.4667,24.2,20140907,0
15434,323557412,75.05,24.2833,20141115,0
15435,295493145,83.5,24.2833,20140430,0
15436,329539603,85.1667,24.2833,20141226,1
15437,313926394,88.1,24.2833,20140914,1
15438,323804995,84.4,24.2,20141117,1
15439,285162188,84.4,24.2,20140208,1
15440,291003881,85.3667,24.2,20140326,1
15441,329322384,85.3667,24.2,20141224,1
15442,307268111,85.3667,24.2,20140729,1
15443,287812677,85.3667,24.2,20140301,1
15444,293508457,85.3667,24.2,20140415,1
15445,316064886,85.3667,24.2,20140928,1
15446,322072688,85.3667,24.2,20141106,1
15447,287893410,85.3667,24.2,20140302,1
15448,322255989,85.3667,24.2,20141107,1
15449,282998255,85.3667,24.2,20140114,1
15450,303985924,85.3667,24.2,20140706,1
15451,297978841,85.3667,24.2,20140520,1
15452,287956758,85.3667,24.2,20140303,1
15453,284610089,85.3667,24.2,20140204,1
15454,284560209,85.3667,24.2,20140203,1
15455,282044043,85.3667,24.2,20140107,1
15456,304287870,85.3667,24.2,20140709,1
15457,301735082,85.3667,24.2,20140618,1
15458,329184539,85.3667,24.2,20141223,1
15459,300617461,85.3667,24.2,20140610,1
15460,291675761,85.3667,24.2,20140331,1
15461,311941218,85.3667,24.2,20140901,1
15462,308988603,85.3667,24.2,20140810,1
15463,329643068,85.3667,24.2,20141227,1
15464,326665792,85.3667,24.2,20141205,1
15465,329520381,85.3667,24.2,20141226,1
15466,323805488,85.3667,24.2,20141117,1
15467,305946885,85.3667,24.2,20140720,1
15468,301044701,85.3667,24.2,20140613,1
15469,305650679,93.6,24.2,20140718,1
15470,282769884,74.4,24.3167,20140113,0
15471,325889936,71.3833,24.3333,20141201,1
15472,329034928,93.6667,24.3333,20141215,1
15473,321160365,93.6667,24.3333,20141031,1
15474,328994511,93.6667,24.3333,20141221,1
15475,309780909,93.6667,24.3333,20140816,1
15476,292698969,93.6667,24.3333,20140409,1
15477,284476893,82.95,24.3667,20140203,0
15478,289670469,82.95,24.3667,20140316,0
15479,299743392,82.95,24.3667,20140603,0
15480,290209353,82.95,24.3667,20140320,0
15481,298142175,82.95,24.3667,20140521,0
15482,308186766,82.95,24.3667,20140805,0
15483,295107535,82.95,24.3667,20140427,0
15484,287302954,82.95,24.3667,20140225,0
15485,302372634,83.7167,24.3667,20140623,0
15486,322854596,87.2,24.3667,20141111,0
15487,300821738,87.2,24.3667,20140611,1
15488,324126249,85.25,24.3833,20141119,1
15489,285250569,87.85,24.3833,20140209,1
15490,308028558,87.85,24.3833,20140705,1
15491,329539600,87.85,24.3833,20141226,1
15492,283799963,87.85,24.3833,20140128,1
15493,320256424,87.85,24.3833,20141025,1
15494,311836832,87.85,24.3833,20140831,1
15495,311947557,87.85,24.3833,20140901,1
15496,294180063,87.85,24.3833,20140420,1
15497,300485250,87.85,24.3833,20140609,1
15498,327685183,87.85,24.3833,20141212,1
15499,307297491,87.85,24.3833,20140729,1
15500,329456402,87.85,24.3833,20141225,1
15501,306897478,87.85,24.3833,20140726,1
15502,290374941,87.85,24.3833,20140321,1
15503,308193221,87.85,24.3833,20140805,1
15504,311597834,87.85,24.3833,20140829,1
15505,308825246,87.85,24.3833,20140809,1
15506,303614132,85.7667,24.3,20140703,1
15507,289547179,85.7667,24.3,20140315,1
15508,304180532,85.7667,24.3,20140708,1
15509,329323103,88.0333,24.3,20141224,1
15510,294749011,73.7667,24.4167,20140424,181
15511,319729707,81.8833,24.4167,20141022,0
15512,298368790,81.8833,24.4167,20140522,1
15513,308265482,81.8833,24.4167,20140805,0
15514,287709843,81.8833,24.4167,20140228,0
15515,319611588,81.8833,24.4167,20141021,0
15516,298217461,81.8833,24.4167,20140521,1
15517,299654607,81.8833,24.4167,20140602,1
15518,289592768,81.8833,24.4167,20140315,0
15519,327181075,85.9833,24.4167,20141209,0
15520,325635484,88.25,24.4167,20141129,1
15521,309898350,88.25,24.4167,20140817,1
15522,323059732,88.25,24.4167,20141112,1
15523,309805340,88.25,24.4167,20140816,1
15524,322466062,88.25,24.4167,20141108,1
15525,323241662,88.25,24.4167,20141113,1
15526,290973701,72.7,24.4333,20140326,0
15527,309059312,77.6333,24.4333,20140811,1
15528,292891451,81.6833,24.4333,20140410,1
15529,304056823,81.6833,24.4333,20140707,1
15530,327089197,85.5167,24.4333,20141208,1
15531,311870460,85.5333,24.4333,20140831,1
15532,318091442,86.9,24.4333,20141012,1
15533,299456651,86.9,24.4333,20140531,1
15534,297245499,72.7667,24.45,20140514,0
15535,318599264,84.3833,24.45,20141015,1
15536,321922373,84.3833,24.45,20141105,1
15537,292578458,84.3833,24.45,20140408,1
15538,318190212,84.3833,24.45,20141012,1
15539,283079229,84.3833,24.45,20140115,0
15540,298644645,84.5833,24.4667,20140525,1
15541,286669278,87.7667,24.4667,20140220,0
15542,310003161,87.7667,24.4667,20140818,1
15543,301292962,87.7667,24.4667,20140615,0
15544,294340690,88.0667,24.4667,20140422,1
15545,294489308,88.0667,24.4667,20140423,1
15546,324800359,88.0667,24.4667,20141123,1
15547,303869422,88.0667,24.4667,20140705,1
15548,296250756,88.0667,24.4667,20140506,1
15549,294214389,88.0667,24.4667,20140421,1
15550,309546113,75.15,24.4833,20140814,0
15551,309968633,75.15,24.4833,20140818,0
15552,305936657,75.15,24.4833,20140720,0
15553,310841940,75.15,24.4833,20140824,0
15554,306050878,75.15,24.4833,20140721,0
15555,294552630,86.7,24.4833,20140423,1
15556,287446829,86.7,24.4833,20140226,1
15557,292860450,86.7,24.4833,20140410,1
15558,286343254,86.7,24.4833,20140218,1
15559,294126656,86.7,24.4833,20140420,1
15560,303753342,86.7,24.4833,20140704,0
15561,289311834,86.7,24.4833,20140313,1
15562,298368767,86.7,24.4833,20140522,1
15563,286894589,93.9833,24.4833,20140221,0
15564,324788628,87.05,24.4,20141123,0
15565,312957511,75.5697,24.5006,20140908,0
15566,300415369,72.0167,24.5167,20140608,0
15567,329438756,83.4,24.5167,20141225,0
15568,310949255,83.4,24.5167,20140825,0
15569,285593003,83.4,24.5167,20140212,1
15570,328731161,83.4,24.5167,20141219,0
15571,309486530,83.4,24.5167,20140814,0
15572,322277002,83.4,24.5167,20141107,0
15573,283642898,83.4,24.5167,20140127,1
15574,293674149,83.4,24.5167,20140416,0
15575,300416103,83.4,24.5167,20140608,0
15576,323431014,83.4,24.5167,20141114,0
15577,320701367,83.4,24.5167,20141028,0
15578,310963570,86.65,24.5167,20140825,0
15579,329714515,86.65,24.5167,20141228,1
15580,295495207,84.0167,24.5333,20140430,0
15581,325457685,85.0333,24.5333,20141127,1
15582,312243394,87.5667,24.5333,20140903,0
15583,312817513,79.2338,24.5341,20140906,1
15584,321578990,79.0964,24.5379,20141103,149
15585,304302090,79.0964,24.5379,20140709,1
15586,322260658,79.0964,24.5379,20141107,149
15587,298648817,78.671,24.5483,20140525,153
15588,283826161,79.2497,24.5641,20140128,0
15589,304589292,77.7167,24.5667,20140711,1
15590,312591412,77.7167,24.5667,20140904,0
15591,324855408,77.7167,24.5667,20141124,1
15592,299321980,77.7167,24.5667,20140530,1
15593,301271427,77.7167,24.5667,20140615,1
15594,299444880,77.7167,24.5667,20140531,1
15595,312491087,77.7167,24.5667,20140904,0
15596,309650418,77.7167,24.5667,20140815,1
15597,287050896,77.7167,24.5667,20140223,1
15598,297104932,77.7167,24.5667,20140513,1
15599,285186783,77.7167,24.5667,20140208,1
15600,304810874,77.7167,24.5667,20140712,1
15601,327529324,77.7167,24.5667,20141211,1
15602,321021326,77.7167,24.5667,20141030,1
15603,324268055,77.7167,24.5667,20141120,1
15604,327051316,77.7167,24.5667,20141208,1
15605,301822945,77.7167,24.5667,20140619,1
15606,305185001,77.7167,24.5667,20140715,1
15607,288577712,77.7167,24.5667,20140307,1
15608,325406353,77.7167,24.5667,20141127,1
15609,329068328,77.7167,24.5667,20141222,1
15610,292463831,77.7167,24.5667,20140407,1
15611,286201016,77.7167,24.5667,20140217,1
15612,322418217,77.7167,24.5667,20141108,1
15613,286012132,84.7833,24.5667,20140215,0
15614,283671931,79.1715,24.5728,20140127,0
15615,316896566,79.1715,24.5728,20141004,1
15616,327656146,79.1715,24.5728,20141212,149
15617,327182344,79.1715,24.5728,20141209,149
15618,325649155,79.1715,24.5728,20141129,149
15619,317275846,79.1715,24.5728,20141007,1
15620,322529001,79.1715,24.5728,20141109,149
15621,316296055,79.1715,24.5728,20140930,1
15622,287720487,74.5,24.5,20140228,0
15623,311158047,74.5,24.5,20140826,150
15624,307477172,74.5,24.5,20140730,150
15625,293481178,74.5,24.5,20140415,1
15626,290477821,74.5,24.5,20140321,0
15627,293823885,74.5,24.5,20140417,1
15628,301256256,74.5,24.5,20140516,1
15629,306725777,74.5,24.5,20140725,150
15630,324763115,74.5,24.5,20141123,0
15631,288307876,74.5,24.5,20140305,0
15632,297127361,74.5,24.5,20140513,1
15633,295218221,74.5,24.5,20140428,1
15634,317142269,74.5,24.5,20141006,0
15635,309168059,74.5,24.5,20140812,150
15636,329469571,74.75,24.5,20141225,1
15637,285266751,78.8001,24.5809,20140209,151
15638,329977144,80.8333,24.5833,20141230,0
15639,328168539,80.8333,24.5833,20141216,0
15640,292002455,80.8333,24.5833,20140403,0
15641,301089906,80.8333,24.5833,20140613,1
15642,289014512,80.8333,24.5833,20140311,0
15643,309638829,80.8333,24.5833,20140815,0
15644,303581279,80.8333,24.5833,20140703,0
15645,291415226,80.8333,24.5833,20140329,0
15646,311484387,80.8333,24.5833,20140828,0
15647,322553851,80.8333,24.5833,20141109,0
15648,292469136,82.0667,24.5833,20140407,1
15649,301073819,85.7667,24.5833,20140613,1
15650,303764447,86.0667,24.5833,20140704,1
15651,314955006,79.1421,24.5846,20140921,1
15652,288942069,87.5,24.5,20140310,1
15653,318089173,87.5,24.5,20141012,1
15654,303671294,87.5,24.5,20140703,1
15655,324670124,87.5,24.5,20141122,0
15656,329642367,87.5,24.5,20141227,1
15657,318206408,87.5,24.5,20141013,1
15658,294239252,87.5,24.5,20140421,1
15659,318006495,87.5,24.5,20141011,1
15660,285929484,87.5,24.5,20140214,1
15661,316047386,87.5,24.5,20140928,1
15662,287446830,87.5,24.5,20140226,1
15663,286857220,87.5,24.5,20140221,1
15664,318359921,87.5,24.5,20141014,1
15665,308219379,87.5,24.5,20140805,1
15666,311665115,87.5,24.5,20140829,1
15667,295079579,87.5,24.5,20140427,1
15668,329724465,87.5,24.5,20141228,1
15669,296237107,87.5,24.5,20140506,1
15670,328255454,87.5,24.5,20141216,1
15671,304142937,87.5,24.5,20140708,1
15672,289344493,93.7667,24.5,20140313,1
15673,291449572,74.6833,24.6167,20140329,0
15674,323740988,77.6,24.6167,20141117,1
15675,284433147,77.6,24.6167,20140202,1
15676,299277692,77.6,24.6167,20140529,1
15677,325646143,77.6,24.6167,20141129,1
15678,285366185,77.6,24.6167,20140210,1
15679,290832604,77.6,24.6167,20140325,1
15680,285441225,77.6,24.6167,20140211,1
15681,307697283,77.6,24.6167,20140801,1
15682,310154561,77.6,24.6167,20140819,1
15683,286171695,77.6,24.6167,20140217,1
15684,286090840,77.6,24.6167,20140216,1
15685,315124791,77.6,24.6167,20140922,1
15686,322840594,77.6,24.6167,20141111,1
15687,285259089,77.6,24.6167,20140209,1
15688,323625953,77.6,24.6167,20141116,1
15689,305003863,77.6,24.6167,20140714,1
15690,285735135,77.6,24.6167,20140213,1
15691,328169804,77.6,24.6167,20141216,1
15692,316204868,77.6,24.6167,20140929,1
15693,323017176,77.6,24.6167,20141112,1
15694,302012198,77.6,24.6167,20140620,1
15695,283959387,77.6,24.6167,20140129,1
15696,303936534,77.6,24.6167,20140706,1
15697,329654743,77.6,24.6167,20141227,1
15698,281456759,82.0,24.6167,20140101,0
15699,311596831,82.0,24.6167,20140829,1
15700,319520590,82.0,24.6167,20141021,0
15701,310032811,82.0,24.6167,20140818,1
15702,310184009,82.0,24.6167,20140819,1
15703,306917870,84.1167,24.6167,20140726,1
15704,303855935,85.9167,24.6167,20140705,1
15705,303763871,85.9167,24.6167,20140704,1
15706,294142290,93.8833,24.6167,20140420,1
15707,285437908,75.725,24.6251,20140210,0
15708,303496557,75.725,24.6251,20140702,0
15709,303018997,78.8599,24.6289,20140628,1
15710,322858745,78.8599,24.6289,20141111,149
15711,314685095,78.8599,24.6289,20140918,1
15712,290880259,78.8599,24.6289,20140325,152
15713,285021155,78.8599,24.6289,20140207,151
15714,311142554,78.8599,24.6289,20140826,1
15715,298473217,78.8599,24.6289,20140523,153
15716,291305144,78.8599,24.6289,20140328,152
15717,321194387,78.8599,24.6289,20141031,149
15718,296864351,78.8599,24.6289,20140511,153
15719,290697785,78.8599,24.6289,20140324,152
15720,293330541,73.2333,24.6333,20140414,154
15721,315404877,73.2333,24.6333,20140924,0
15722,318240275,73.2333,24.6333,20141013,0
15723,291875141,73.2333,24.6333,20140402,154
15724,298551146,73.2333,24.6333,20140524,0
15725,318090995,73.2333,24.6333,20141012,0
15726,291499807,73.2333,24.6333,20140330,154
15727,294268865,73.2333,24.6333,20140421,154
15728,291271990,73.2333,24.6333,20140321,154
15729,310632979,77.9667,24.6333,20140822,1
15730,315773481,77.9667,24.6333,20140926,1
15731,301084921,77.9667,24.6333,20140613,1
15732,281844403,77.9667,24.6333,20140105,1
15733,330089047,77.9667,24.6333,20141231,1
15734,291796448,77.9667,24.6333,20140401,1
15735,302450900,77.9667,24.6333,20140624,1
15736,305336550,77.9667,24.6333,20140716,1
15737,329144272,77.9667,24.6333,20141222,1
15738,308046212,77.9667,24.6333,20140804,1
15739,288542898,77.9667,24.6333,20140307,1
15740,283085293,77.9667,24.6333,20140115,1
15741,322625804,77.9667,24.6333,20141109,1
15742,288707858,77.9667,24.6333,20140308,1
15743,285339966,77.9667,24.6333,20140210,1
15744,281769422,77.9667,24.6333,20140104,1
15745,307303306,77.9667,24.6333,20140729,1
15746,321110814,77.9667,24.6333,20141030,1
15747,310764355,77.9667,24.6333,20140823,1
15748,328722783,79.5,24.6333,20141219,149
15749,314872153,79.5,24.6333,20140920,1
15750,294142525,85.0167,24.6333,20140420,1
15751,294235907,85.0167,24.6333,20140421,1
15752,304641271,85.0167,24.6333,20140711,1
15753,305003390,85.0167,24.6333,20140714,1
15754,317275845,85.0167,24.6333,20141007,1
15755,292138250,85.0167,24.6333,20140404,1
15756,282716772,85.0167,24.6333,20140112,1
15757,293651624,85.0167,24.6333,20140416,1
15758,283516760,85.0167,24.6333,20140122,1
15759,283203804,85.0167,24.6333,20140116,1
15760,325765760,86.6667,24.6333,20141130,0
15761,293477669,86.6667,24.6333,20140415,1
15762,326226487,86.6667,24.6333,20141202,0
15763,308945540,86.6667,24.6333,20140810,155
15764,307900689,86.6667,24.6333,20140802,155
15765,295899893,86.6667,24.6333,20140503,1
15766,293826546,86.6667,24.6333,20140417,1
15767,281968208,86.6667,24.6333,20140106,0
15768,307996261,86.6667,24.6333,20140803,155
15769,310857571,86.6667,24.6333,20140824,155
15770,304061978,86.6667,24.6333,20140707,0
15771,308038307,86.6667,24.6333,20140804,155
15772,294267747,86.6667,24.6333,20140421,1
15773,293039155,86.6667,24.6333,20140411,1
15774,321195360,93.7667,24.6333,20141031,1
15775,293011169,94.0167,24.6333,20140411,1
15776,308433015,94.0167,24.6333,20140806,1
15777,294127881,94.0167,24.6333,20140420,1
15778,302269515,94.0167,24.6333,20140616,1
15779,306043214,94.0167,24.6333,20140720,1
15780,301088842,94.0167,24.6333,20140613,1
15781,301344952,94.0167,24.6333,20140609,1
15782,329649107,94.0167,24.6333,20141227,1
15783,290719623,94.0167,24.6333,20140324,1
15784,309324171,94.0167,24.6333,20140813,1
15785,302206513,94.0167,24.6333,20140622,1
15786,299949184,94.0167,24.6333,20140604,1
15787,316641999,79.0171,24.6351,20141002,1
15788,321730529,79.0171,24.6351,20141104,149
15789,311777581,79.0171,24.6351,20140830,1
15790,309890260,78.7254,24.6379,20140817,1
15791,311458670,79.0774,24.6394,20140828,1
15792,304343999,78.9355,24.6452,20140709,1
15793,304202483,78.9355,24.6452,20140708,1
15794,294517810,79.0079,24.6517,20140423,0
15795,303899160,77.3167,24.65,20140706,1
15796,295787813,77.3167,24.65,20140502,0
15797,304057808,77.3167,24.65,20140707,1
15798,293685131,77.3167,24.65,20140416,0
15799,321205170,79.3,24.65,20141031,149
15800,291751482,79.3,24.65,20140401,172
15801,290974528,75.9167,24.6667,20140326,0
15802,304024711,94.0667,24.6667,20140707,1
15803,319742658,72.0333,24.6,20141022,1
15804,319556208,72.0333,24.6,20141021,1
15805,316777430,72.7,24.6,20141003,156
15806,315262258,72.7,24.6,20140923,156
15807,291669532,76.15,24.6,20140331,0
15808,286947476,76.15,24.6,20140222,0
15809,308349804,76.15,24.6,20140806,0
15810,300963105,76.15,24.6,20140612,0
15811,304048524,76.15,24.6,20140707,0
15812,299929011,76.15,24.6,20140604,0
15813,290663072,76.15,24.6,20140323,0
15814,329642369,76.15,24.6,20141227,0
15815,297873200,76.15,24.6,20140519,0
15816,299456652,81.65,24.6833,20140531,1
15817,325827161,81.65,24.6833,20141201,1
15818,329705608,86.5333,24.6833,20141228,1
15819,295345605,92.5667,24.6833,20140429,1
15820,299425070,92.5667,24.6833,20140531,1
15821,299665402,79.0817,24.6845,20140602,153
15822,311755312,79.0817,24.6845,20140830,1
15823,309197624,79.0817,24.6845,20140812,1
15824,294881520,78.8918,24.6859,20140425,0
15825,325026864,78.8918,24.6859,20141125,149
15826,324856529,78.8918,24.6859,20141124,149
15827,318359746,88.05,24.6,20141014,1
15828,300576502,92.4,24.6,20140609,1
15829,291579016,92.8333,24.6,20140331,1
15830,291499642,92.8333,24.6,20140330,1
15831,287072948,78.7227,24.6969,20140223,0
15832,310601404,78.1333,24.7167,20140822,1
15833,330097028,78.1333,24.7167,20141231,1
15834,315590271,78.1333,24.7167,20140925,1
15835,328874708,78.1333,24.7167,20141220,1
15836,288133744,85.0,24.7167,20140304,1
15837,282045790,86.7167,24.7167,20140107,0
15838,310436385,79.95,24.7333,20140821,157
15839,284060423,79.95,24.7333,20140129,0
15840,326553730,79.95,24.7333,20141204,149
15841,325193081,79.95,24.7333,20141027,149
15842,309201975,79.95,24.7333,20140812,157
15843,319143262,79.95,24.7333,20141018,149
15844,324002014,79.95,24.7333,20141118,149
15845,327088633,79.95,24.7333,20141208,149
15846,303396433,79.95,24.7333,20140701,0
15847,294064487,79.95,24.7333,20140419,0
15848,285188174,79.95,24.7333,20140208,0
15849,306722744,79.95,24.7333,20140725,157
15850,319228846,79.95,24.7333,20141018,149
15851,308997507,79.95,24.7333,20140810,157
15852,311295804,79.95,24.7333,20140827,157
15853,284118401,79.95,24.7333,20140130,0
15854,329457888,79.95,24.7333,20141225,149
15855,321194165,79.95,24.7333,20141031,149
15856,289372945,83.2167,24.7333,20140313,0
15857,297217638,83.2167,24.7333,20140514,158
15858,290479670,83.2167,24.7333,20140322,0
15859,294849707,83.2167,24.7333,20140425,158
15860,283826153,83.2167,24.7333,20140128,1
15861,282662843,83.2167,24.7333,20140111,1
15862,294369941,83.2167,24.7333,20140422,0
15863,297105173,83.2167,24.7333,20140513,158
15864,300114828,79.1308,24.7441,20140605,153
15865,313172055,79.1308,24.7441,20140909,1
15866,322445027,79.1308,24.7441,20141108,149
15867,329810976,79.1308,24.7441,20141229,0
15868,296484592,79.1308,24.7441,20140507,153
15869,312906344,79.1308,24.7441,20140907,1
15870,318092010,79.1308,24.7441,20141012,1
15871,296935092,79.1308,24.7441,20140512,153
15872,322297610,79.1308,24.7441,20141107,149
15873,283430964,78.8333,24.745,20140120,0
15874,292469200,78.9491,24.7464,20140407,152
15875,303849503,71.7722,24.7553,20140705,0
15876,303928943,71.7722,24.7553,20140706,0
15877,298292028,93.4333,24.75,20140522,0
15878,298423387,93.4333,24.75,20140523,0
15879,325405209,74.5333,24.7667,20141127,0
15880,325622848,79.8833,24.7667,20141128,149
15881,281558533,82.7833,24.7667,20140102,0
15882,286522708,85.4333,24.7667,20140219,1
15883,297365482,77.7333,24.7,20140515,1
15884,289063142,77.7333,24.7,20140311,1
15885,307009793,78.4372,24.7789,20140727,1
15886,296646660,83.0667,24.7,20140509,158
15887,294398316,73.9833,24.7833,20140422,0
15888,298129182,84.9833,24.7,20140521,1
15889,325747029,85.1333,24.7,20141130,1
15890,321744079,93.2333,24.7,20141104,1
15891,325669622,93.2333,24.7,20141129,1
15892,321343161,93.2333,24.7,20141101,1
15893,323684858,93.2333,24.7,20141116,1
15894,320836906,93.2333,24.7,20141029,1
15895,306605518,78.9387,24.8074,20140724,1
15896,307983566,78.9387,24.8074,20140803,1
15897,307997807,83.55,24.8167,20140803,1
15898,323628631,84.85,24.8167,20141116,1
15899,306409249,84.85,24.8167,20140723,1
15900,315945138,84.85,24.8167,20140927,1
15901,311744127,87.9,24.8167,20140830,1
15902,302436275,87.9,24.8167,20140624,1
15903,298678374,87.9,24.8167,20140525,1
15904,326380065,87.9,24.8167,20141203,1
15905,302584780,87.9,24.8167,20140625,0
15906,330076190,87.9,24.8167,20141231,1
15907,296484202,87.9,24.8167,20140507,1
15908,308542301,87.9,24.8167,20140807,1
15909,288558429,87.9,24.8167,20140307,1
15910,282394662,87.9333,24.8167,20140109,0
15911,286117054,87.9333,24.8167,20140216,1
15912,286843497,87.9333,24.8167,20140221,1
15913,324359850,92.4333,24.8167,20141120,1
15914,323521924,92.4333,24.8167,20141115,1
15915,321342866,92.4333,24.8167,20141101,1
15916,329052065,92.4333,24.8167,20141222,1
15917,307575089,92.8,24.8167,20140731,1
15918,301790868,92.8,24.8167,20140619,1
15919,312630908,92.8,24.8167,20140905,1
15920,281871388,92.8,24.8167,20140105,1
15921,316807959,92.8,24.8167,20141003,1
15922,282099247,92.8,24.8167,20140107,1
15923,299939446,92.8,24.8167,20140604,1
15924,306621255,92.8,24.8167,20140724,1
15925,319542536,92.8,24.8167,20141021,1
15926,329943743,92.8,24.8167,20141230,1
15927,307880316,92.8,24.8167,20140802,1
15928,312962253,92.8,24.8167,20140908,1
15929,305157194,92.8,24.8167,20140715,1
15930,317112719,92.8,24.8167,20141006,1
15931,306432961,92.8,24.8167,20140723,1
15932,296637031,92.8,24.8167,20140509,1
15933,294376711,92.8,24.8167,20140422,1
15934,289670323,92.8,24.8167,20140316,1
15935,295142084,92.8,24.8167,20140427,1
15936,292325818,92.8,24.8167,20140405,1
15937,313152561,92.8,24.8167,20140909,1
15938,317004217,92.8,24.8167,20141005,1
15939,287044778,92.8,24.8167,20140223,1
15940,303838810,92.8,24.8167,20140705,1
15941,313341321,92.8,24.8167,20140910,1
15942,302570055,92.8,24.8167,20140625,1
15943,295791308,93.95,24.8167,20140502,1
15944,310858126,93.95,24.8167,20140824,1
15945,308951392,93.95,24.8167,20140810,1
15946,316896583,93.95,24.8167,20141004,1
15947,283640441,93.95,24.8167,20140127,1
15948,295006670,93.95,24.8167,20140426,1
15949,304024709,93.95,24.8167,20140707,1
15950,309905246,93.95,24.8167,20140817,1
15951,293472193,93.95,24.8167,20140415,1
15952,318123176,93.95,24.8167,20141012,1
15953,308414437,93.95,24.8167,20140806,1
15954,285472493,93.95,24.8167,20140211,1
15955,321368140,93.95,24.8167,20141101,1
15956,326670847,93.95,24.8167,20141205,1
15957,311100213,93.95,24.8167,20140826,1
15958,319385799,93.95,24.8167,20141020,1
15959,326216953,93.95,24.8167,20141202,1
15960,288257833,93.95,24.8167,20140305,1
15961,314174586,93.95,24.8167,20140909,1
15962,306581540,93.95,24.8167,20140724,1
15963,305710153,93.95,24.8167,20140718,1
15964,296656852,93.95,24.8167,20140509,1
15965,287190806,93.95,24.8167,20140224,1
15966,282697500,93.95,24.8167,20140112,1
15967,313343080,93.95,24.8167,20140910,1
15968,311637835,93.95,24.8167,20140829,1
15969,311965877,93.95,24.8167,20140901,1
15970,296848466,93.95,24.8167,20140511,1
15971,321159662,93.95,24.8167,20141031,1
15972,304813358,93.95,24.8167,20140712,1
15973,301991173,93.95,24.8167,20140620,1
15974,311000420,93.95,24.8167,20140825,1
15975,303213510,93.95,24.8167,20140630,1
15976,300330001,93.95,24.8167,20140607,1
15977,316081936,93.95,24.8167,20140928,1
15978,286344405,93.95,24.8167,20140218,1
15979,293800935,93.95,24.8167,20140417,1
15980,314684252,93.95,24.8167,20140918,1
15981,291914771,93.95,24.8167,20140402,1
15982,286100057,93.95,24.8167,20140216,1
15983,317637376,93.95,24.8167,20141009,1
15984,300488762,93.95,24.8167,20140609,1
15985,307731285,93.95,24.8167,20140801,1
15986,298771698,93.95,24.8167,20140526,1
15987,306898348,93.95,24.8167,20140726,1
15988,313940225,93.95,24.8167,20140914,1
15989,321021273,93.95,24.8167,20141030,1
15990,329040599,93.95,24.8167,20141222,1
15991,299425472,93.95,24.8167,20140531,1
15992,305509263,93.95,24.8167,20140717,1
15993,321870366,93.95,24.8167,20141104,1
15994,315719629,93.95,24.8167,20140925,1
15995,329919454,93.95,24.8167,20141230,1
15996,329184540,93.95,24.8167,20141223,1
15997,298589809,93.95,24.8167,20140524,1
15998,288744509,93.95,24.8167,20140308,1
15999,291661366,93.95,24.8167,20140331,1
16000,283209870,93.95,24.8167,20140116,1
16001,286028530,93.95,24.8167,20140215,1
16002,283152793,93.95,24.8167,20140115,1
16003,283411517,93.95,24.8167,20140119,1
16004,284395366,93.95,24.8167,20140202,1
16005,324764924,93.95,24.8167,20141123,1
16006,307544942,93.95,24.8167,20140731,1
16007,317981391,93.95,24.8167,20141011,1
16008,306299448,93.95,24.8167,20140722,1
16009,282592073,93.95,24.8167,20140111,1
16010,312456548,93.95,24.8167,20140904,1
16011,314401027,93.95,24.8167,20140917,1
16012,288458260,93.95,24.8167,20140306,1
16013,283551367,93.95,24.8167,20140126,1
