uniqueid,lon,lat,event_start,p,literacyRate,workerPop_main,police_proximity,postal_proximity,hospital_proximity,university_proximity,college_proximity,school_proximity,police_density,postal_density,hospital_density,university_density,college_density,school_density
304181713,93.6,27.8,20140708,92076,0,0.136267381,0.526965065,0.256087064,0.112356621,0.189859106,0.118673892,0.123972477,0,0,0,0,0,0
304192022,94,25,20140708,456113,0.675304268,0.296262499,0.107437033,0.483461262,0.359214984,0.567307632,0.352156062,0.101108927,0,0,0,0,0,0
304202654,92.75,23.3167,20140708,400309,0.999473738,0.554627115,0.64622379,0.84588462,0.580371398,0.689969486,0.591512067,0.64001703,0,0,0,0,0,0
304202946,92.7667,24.8667,20140708,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
304203031,91.7083,26.1667,20140708,1253938,0.812922813,0.29334266,0.017462296,0.605386089,0.012173823,0.161328886,0.019218999,0.020009208,0.333333333,0,0.375,0,0.25,0.142857143
304315699,91.6333,26.4667,20140709,1517542,0.545076137,0.117935957,0.059584027,0.597058112,0.116304444,0.249413348,0.125038935,0.130895217,0,0,0,0,0,0
304431817,95.2833,27.0333,20140710,111975,0.069863923,0.729924413,0.141907836,0.076484815,0.123071082,0.211232599,0.122375725,0.13314352,0,0,0,0,0,0
304433069,94.25,26,20140710,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
304459755,92.7667,24.8667,20140710,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
304470600,91.7333,26.1833,20140710,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
304589758,90.2718,26.399,20140711,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
304640292,91.8167,26.1,20140711,258840,0.547530661,0.577487359,0.007468012,0.594465473,0.033235018,0.1363148,0.031183222,0.046831438,0.333333333,0,0.125,0,0.25,0
304691625,93.5,26,20140711,956313,0.416999529,0.133047222,0.264966482,0.378644089,0.380195123,0.258315026,0.387283231,0.274794427,0,0,0,0,0,0
304694800,93,23,20140711,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
304762834,93.4333,25.8333,20140711,956313,0.416999529,0.133047222,0.337231954,0.407677251,0.42543092,0.286869216,0.420721506,0.272598679,0,0,0,0,0,0
304810303,94.1167,27.2333,20140712,1042137,0.578603258,0.119819723,0.215526471,0.174889399,0.138651992,0.094140999,0.169686019,0.181337455,0,0,0,0,0,0
304813358,93.95,24.8167,20140712,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
304814408,94.25,26,20140712,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
304816012,90.2718,26.399,20140712,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
304899972,95.25,27.55,20140712,1326335,0.555260666,0.182041339,0.024030231,0.00210395,0.039948591,0.072128989,0.034091739,0.042607661,0.333333333,1,0,0,0,0
304904273,91.7333,26.1833,20140713,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
304904615,91,26.3167,20140713,1693622,0.306357096,0.090946734,0.305732232,0.70254271,0.243813951,0.179629416,0.277259972,0.30489282,0,0,0,0,0,0
304905202,94.3667,25.1167,20140713,183998,0.663199223,0.513874071,0.223558662,0.442756064,0.48015087,0.594466683,0.484692409,0.222886907,0,0,0,0,0,0
304941188,94.9028,27.4817,20140713,1326335,0.555260666,0.182041339,0.130861647,0.042770087,0.122125193,0.084288248,0.002918944,0.132127113,0,0,0,0,0.25,0
304946333,90.2718,26.399,20140713,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
304995164,95.25,27.55,20140713,1326335,0.555260666,0.182041339,0.024030231,0.00210395,0.039948591,0.072128989,0.034091739,0.042607661,0.333333333,1,0,0,0,0
305002796,91.275,23.8364,20140714,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
305003715,91,26.3167,20140714,1693622,0.306357096,0.090946734,0.305732232,0.70254271,0.243813951,0.179629416,0.277259972,0.30489282,0,0,0,0,0,0
305003780,94.3667,25.1167,20140714,183998,0.663199223,0.513874071,0.223558662,0.442756064,0.48015087,0.594466683,0.484692409,0.222886907,0,0,0,0,0,0
305004428,92.25,25.5,20140714,395124,0.262252636,0.283977141,0.328610348,0.591111645,0.114928367,0.090775748,0.315058221,0.150455251,0,0,0,0,0,0
305005793,94.25,26,20140714,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
305028344,92.7667,24.8667,20140714,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
305032485,93.8833,24.2167,20140714,144182,0.454752217,0.509685096,0.242483666,0.621754311,0.393445205,0.648174855,0.384925065,0.242668786,0,0,0,0,0,0
305037307,89.9667,26.0333,20140714,1949258,0.195042741,0.116737377,0.721709966,0.8771696,0.605249571,0.148361842,0.641846148,0.716217842,0,0,0,0,0,0
305115371,95.25,27.55,20140714,1326335,0.555260666,0.182041339,0.024030231,0.00210395,0.039948591,0.072128989,0.034091739,0.042607661,0.333333333,1,0,0,0,0
305147740,90.3333,25.5,20140615,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
305154222,94.5833,26.7833,20140715,1151050,0.644036632,0.101046699,0.146921184,0.156469708,0.123550032,0.231479669,0.130490506,0.047511211,0,0,0,0,0,0
305157193,93.1667,25.3,20140715,214102,0.585525965,0.330463361,0.23497607,0.508437271,0.194637844,0.33498032,0.190201045,0.213508242,0,0,0,0,0,0
305157194,92.8,24.8167,20140715,1736617,0.622257013,0.113083744,0.001938072,0.613767312,0.004512503,0.321349577,0.004100854,0.003878139,1,0,0.625,0,0.25,0.047619048
305158007,91.275,23.8364,20140715,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
305166399,94.3667,25.1167,20140715,183998,0.663199223,0.513874071,0.223558662,0.442756064,0.48015087,0.594466683,0.484692409,0.222886907,0,0,0,0,0,0
305180641,92.7667,24.8667,20140715,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
305320452,91.275,23.8364,20140716,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
305336259,94.25,26,20140716,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
305384870,94.1167,25.6667,20140716,267988,0.742122292,0.531499302,0.410880364,0.366916464,0.295730979,0.425453337,0.304376413,0.013246088,0,0,0,0,0,0.047619048
305400324,91.6333,23.9667,20140716,1725739,0.812502088,0.200374205,0.15550747,0.8542972,0.528647262,0.47195264,0.541442405,0.151360476,0,0,0,0,0,0
305496106,92,24,20140717,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
305509263,93.95,24.8167,20140717,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
305509266,93.55,24.9667,20140717,140651,0.433332568,0.653680777,0.196716386,0.522035063,0.198814595,0.46128365,0.19152995,0.168112224,0,0,0,0,0,0
305650679,93.6,24.2,20140718,274143,0.692172365,0.343309333,0.291310252,0.641748924,0.323635903,0.59484406,0.313240692,0.289080389,0,0,0,0,0,0
305650893,91.6692,26.1847,20140718,1517542,0.545076137,0.117935957,0.030464996,0.60988268,0.010401619,0.169444766,0.03355141,0.03281248,0.333333333,0,0.375,0,0.25,0.142857143
305667773,90.2718,26.399,20140718,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
305682743,93,26,20140718,2823768,0.480460599,0.084634914,0.289037197,0.439736802,0.409896812,0.199266333,0.44254687,0.459415016,0,0,0,0,0,0
305698133,91.6333,25.6833,20140718,383461,0.592261316,0.438299744,0.200932455,0.655915715,0.098025808,0.066448319,0.19719132,0.111546451,0,0,0,0,0,0
305710153,93.95,24.8167,20140718,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
305715812,92.8,26.6333,20140718,1924110,0.378117239,0.191399984,0.001741219,0.41036472,0.333563962,0.01453787,0.408521776,0.460150674,0.333333333,0,0,1,0,0
305820792,89.9667,26.0333,20140719,1949258,0.195042741,0.116737377,0.721709966,0.8771696,0.605249571,0.148361842,0.641846148,0.716217842,0,0,0,0,0,0
305823142,93.6167,27.1,20140719,176573,0.634654519,0.186618475,0.242697889,0.258536062,0.007166455,0.027884777,0.213669467,0.210372139,0,0,0.125,0,0,0
305844853,94.3333,26.2667,20140719,166343,0.792091491,0.55181775,0.204784372,0.255805518,0.067910752,0.284926764,0.0803981,0.071369209,0,0,0,0,0,0
305844854,94.2333,26.2167,20140719,166343,0.792091491,0.55181775,0.22168637,0.272218085,0.108229048,0.28530019,0.120647564,0.116978367,0,0,0,0,0,0
305904570,94.3667,25.1167,20140719,183998,0.663199223,0.513874071,0.223558662,0.442756064,0.48015087,0.594466683,0.484692409,0.222886907,0,0,0,0,0,0
305955423,92.7175,23.7244,20140720,400309,0.999473738,0.554627115,0.472576247,0.784196468,0.419505987,0.57694438,0.43552971,0.488490873,0,0,0,0,0,0
306041546,94.25,26,20140714,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
306043064,92,24,20140720,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
306043214,94.0167,24.6333,20140720,422168,0.523230814,0.304273928,0.053807084,0.543757825,0.366859588,0.61243105,0.360884361,0.056091843,0,0,0,0,0,0
306085653,90.6167,26.1667,20140721,1008183,0.378764513,0.113005046,0.455511069,0.769871399,0.371805168,0.114765916,0.407785472,0.453024474,0,0,0,0,0,0
306376966,91.275,23.8364,20140723,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
306378591,94.1167,25.6667,20140723,267988,0.742122292,0.531499302,0.410880364,0.366916464,0.295730979,0.425453337,0.304376413,0.013246088,0,0,0,0,0,0.047619048
306411488,89.9667,26.0333,20140723,1949258,0.195042741,0.116737377,0.721709966,0.8771696,0.605249571,0.148361842,0.641846148,0.716217842,0,0,0,0,0,0
306432961,92.8,24.8167,20140723,1736617,0.622257013,0.113083744,0.001938072,0.613767312,0.004512503,0.321349577,0.004100854,0.003878139,1,0,0.625,0,0.25,0.047619048
306548684,91.7333,26.1833,20140724,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
306549388,90.2718,26.399,20140724,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
306550998,94.1167,25.6667,20140724,267988,0.742122292,0.531499302,0.410880364,0.366916464,0.295730979,0.425453337,0.304376413,0.013246088,0,0,0,0,0,0.047619048
306551912,92,24,20140724,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
306555268,94.9028,27.4817,20140724,1326335,0.555260666,0.182041339,0.130861647,0.042770087,0.122125193,0.084288248,0.002918944,0.132127113,0,0,0,0,0.25,0
306555280,92.7667,24.8667,20140724,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
306557768,92.35,24.8667,20140724,1228686,0.599474177,0,0.182503332,0.655399919,0.15994132,0.238342095,0.160539219,0.178586632,0,0,0,0,0,0
306581540,93.95,24.8167,20140724,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
306581737,91.7889,26.1425,20140724,1253938,0.812922813,0.29334266,0.01061846,0.595292641,0.02270395,0.149551685,0.011657818,0.024915267,0.666666667,0,0.25,0,0.25,0.142857143
306582125,91.4333,26.4167,20140724,771639,0.607761028,0.009032458,0.140681405,0.630504138,0.131213256,0.255073341,0.151991475,0.161719665,0,0,0,0,0,0
306607840,91.2664,23.4719,20140724,1725739,0.812502088,0.200374205,0.137902911,0.96122734,0.757746962,0.630819317,0.771954219,0.162117701,0,0,0,0,0,0
306620667,90.3333,25.5,20140724,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
306620835,90.0213,25.8972,20140724,1949258,0.195042741,0.116737377,0.708911409,0.876954146,0.593073686,0.176052178,0.629819344,0.703580263,0,0,0,0,0,0
306621255,92.8,24.8167,20140724,1736617,0.622257013,0.113083744,0.001938072,0.613767312,0.004512503,0.321349577,0.004100854,0.003878139,1,0,0.625,0,0.25,0.047619048
306657577,91.275,23.8364,20140724,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
306754581,91.4333,26.4167,20140725,771639,0.607761028,0.009032458,0.140681405,0.630504138,0.131213256,0.255073341,0.151991475,0.161719665,0,0,0,0,0,0
306794993,92.7175,23.7244,20140725,400309,0.999473738,0.554627115,0.472576247,0.784196468,0.419505987,0.57694438,0.43552971,0.488490873,0,0,0,0,0,0
306898348,93.95,24.8167,20140726,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
306898856,95.65,27.35,20140726,1327929,0.425228809,0.262338115,0.129464958,0.065645538,0.107819823,0.185608864,0.094256162,0.118608102,0,0,0,0,0,0
306917768,91.5667,26.6667,20140726,950075,0.416980852,0.181113174,0.128425282,0.596818143,0.198969178,0.309327015,0.207583933,0.223530429,0,0,0,0,0,0
306922817,93,23,20140726,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
307021929,94.5833,26.7833,20140727,1151050,0.644036632,0.101046699,0.146921184,0.156469708,0.123550032,0.231479669,0.130490506,0.047511211,0,0,0,0,0,0
307100500,91.275,23.8364,20140728,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
307163188,93,23,20140728,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
307242692,90.0213,25.8972,20140722,1949258,0.195042741,0.116737377,0.708911409,0.876954146,0.593073686,0.176052178,0.629819344,0.703580263,0,0,0,0,0,0
307248584,93.9667,26.5167,20140729,1066888,0.583470069,0.252656565,0.130470887,0.259936819,0.117071367,0.179637063,0.123588773,0.139686243,0,0,0,0,0,0
307279889,93.1667,25.3,20140729,214102,0.585525965,0.330463361,0.23497607,0.508437271,0.194637844,0.33498032,0.190201045,0.213508242,0,0,0,0,0,0
307310826,91.7889,26.1425,20140729,1253938,0.812922813,0.29334266,0.01061846,0.595292641,0.02270395,0.149551685,0.011657818,0.024915267,0.666666667,0,0.25,0,0.25,0.142857143
307348462,92.7175,23.7244,20140729,400309,0.999473738,0.554627115,0.472576247,0.784196468,0.419505987,0.57694438,0.43552971,0.488490873,0,0,0,0,0,0
307503087,90.6167,26.1667,20140730,1008183,0.378764513,0.113005046,0.455511069,0.769871399,0.371805168,0.114765916,0.407785472,0.453024474,0,0,0,0,0,0
307544942,93.95,24.8167,20140731,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
307565451,89.9667,26.0333,20140731,1949258,0.195042741,0.116737377,0.721709966,0.8771696,0.605249571,0.148361842,0.641846148,0.716217842,0,0,0,0,0,0
307575089,92.8,24.8167,20140731,1736617,0.622257013,0.113083744,0.001938072,0.613767312,0.004512503,0.321349577,0.004100854,0.003878139,1,0,0.625,0,0.25,0.047619048
307575100,93.0333,25.1833,20140731,214102,0.585525965,0.330463361,0.17334001,0.538492274,0.140853602,0.313259893,0.137882744,0.154361252,0,0,0,0,0,0
307579759,93.0667,23.1333,20140731,64937,1,0.93732432,0.743926581,0.853063755,0.660143412,0.768852132,0.656470979,0.736130873,0,0,0,0,0,0
307608761,96.7,28.1333,20140731,21167,0.156747708,0.889079712,0.416974589,0.25378331,0.315549463,0.423941733,0.451838324,0.297015547,0,0,0,0,0,0
307609324,94.5333,25.6167,20140731,183998,0.663199223,0.513874071,0.44531585,0.348703156,0.278883636,0.474171233,0.281879901,0.177448294,0,0,0,0,0,0
307694050,90.6167,26.1667,20140725,1008183,0.378764513,0.113005046,0.455511069,0.769871399,0.371805168,0.114765916,0.407785472,0.453024474,0,0,0,0,0,0
307714501,92,24,20140801,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
307731283,94.0167,24.85,20140801,456113,0.675304268,0.296262499,0.042182972,0.507350054,0.358808656,0.586287565,0.352062749,0.043281664,0,0,0,0,0,0
307731285,93.95,24.8167,20140801,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
307744106,93.6,27.8,20140801,92076,0,0.136267381,0.526965065,0.256087064,0.112356621,0.189859106,0.118673892,0.123972477,0,0,0,0,0,0
307757618,95.2333,28.4333,20140801,35320,0.228543412,0.719932244,0.166240043,0.160096783,0.14664018,0.192308311,0.274750383,0.164873595,0,0,0,0,0,0
307788399,93.7333,25.9,20140801,378811,0.733086974,0.320016426,0.334737295,0.366484874,0.324410119,0.320329285,0.336591003,0.171857554,0,0,0,0,0,0
307840218,90.3333,25.5,20140802,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
307880316,92.8,24.8167,20140802,1736617,0.622257013,0.113083744,0.001938072,0.613767312,0.004512503,0.321349577,0.004100854,0.003878139,1,0,0.625,0,0.25,0.047619048
307930633,93.55,24.9667,20140802,140651,0.433332568,0.653680777,0.196716386,0.522035063,0.198814595,0.46128365,0.19152995,0.168112224,0,0,0,0,0,0
307935435,89.9667,26.0333,20140803,1949258,0.195042741,0.116737377,0.721709966,0.8771696,0.605249571,0.148361842,0.641846148,0.716217842,0,0,0,0,0,0
307935924,93.6,27.8,20140803,92076,0,0.136267381,0.526965065,0.256087064,0.112356621,0.189859106,0.118673892,0.123972477,0,0,0,0,0,0
307975903,94.1667,26.95,20140803,1092256,0.679377015,0.232271243,0.086543999,0.187596402,0.075753133,0.114549029,0.076903209,0.067980289,0,0,0,0,0,0
308036790,94.25,26,20140804,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
308037546,93,25.5,20140804,214102,0.585525965,0.330463361,0.304218058,0.4997244,0.266277226,0.281345501,0.26378346,0.295482222,0,0,0,0,0,0
308098857,92.35,24.8667,20140804,1228686,0.599474177,0,0.182503332,0.655399919,0.15994132,0.238342095,0.160539219,0.178586632,0,0,0,0,0,0
308099076,94.2167,26.75,20140804,1092256,0.679377015,0.232271243,0,0.201983836,0.004653374,0.15759232,0,0.002986787,1,0,0.375,0,1,0.19047619
308119558,91.3,26.3667,20140804,771639,0.607761028,0.009032458,0.195907161,0.653768462,0.153347591,0.252868577,0.181736215,0.196243396,0,0,0,0,0,0
308126462,90.2718,26.399,20140804,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
308185707,91.5486,26.1361,20140805,1253938,0.812922813,0.29334266,0.082592318,0.631256099,0.040940685,0.170260756,0.07720802,0.084382656,0,0,0,0,0,0
308208588,93.6,27.8,20140805,92076,0,0.136267381,0.526965065,0.256087064,0.112356621,0.189859106,0.118673892,0.123972477,0,0,0,0,0,0
308219155,95.65,27.35,20140805,1327929,0.425228809,0.262338115,0.129464958,0.065645538,0.107819823,0.185608864,0.094256162,0.118608102,0,0,0,0,0,0
308219244,93.1,25.65,20140805,214102,0.585525965,0.330463361,0.380487501,0.469098038,0.327074263,0.302977146,0.323870479,0.363071688,0,0,0,0,0,0
308275886,91.3,26.3667,20140805,771639,0.607761028,0.009032458,0.195907161,0.653768462,0.153347591,0.252868577,0.181736215,0.196243396,0,0,0,0,0,0
308280370,90.6167,26.1667,20140805,1008183,0.378764513,0.113005046,0.455511069,0.769871399,0.371805168,0.114765916,0.407785472,0.453024474,0,0,0,0,0,0
308300176,90.562,26.0895,20140805,1008183,0.378764513,0.113005046,0.479758524,0.782834023,0.392215133,0.124237052,0.428593247,0.477011404,0,0,0,0,0,0
308347686,92,24,20140806,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
308405338,92.7175,23.7244,20140806,400309,0.999473738,0.554627115,0.472576247,0.784196468,0.419505987,0.57694438,0.43552971,0.488490873,0,0,0,0,0,0
308414437,93.95,24.8167,20140806,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
308433015,94.0167,24.6333,20140806,422168,0.523230814,0.304273928,0.053807084,0.543757825,0.366859588,0.61243105,0.360884361,0.056091843,0,0,0,0,0,0
308506387,91.275,23.8364,20140807,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
308545938,94.1167,25.6667,20140807,267988,0.742122292,0.531499302,0.410880364,0.366916464,0.295730979,0.425453337,0.304376413,0.013246088,0,0,0,0,0,0.047619048
308562365,95.3333,27.1833,20140807,1151050,0.644036632,0.101046699,0.074132959,0.051650831,0.063249462,0.174556989,0.062780804,0.064881887,0,0,0,0,0,0
308562610,92.9167,22.45,20140807,117894,0.348523061,0.418374291,0.908538856,0.976211323,0.9246692,0.940721436,0.92801279,0.908870104,0,0,0,0,0,0
308566087,95.3667,27.5,20140807,1327929,0.425228809,0.262338115,0.003670535,0.015229503,0,0.102798285,0.002325441,0.001373179,1,0,1,0,0.75,0.761904762
308577941,90.6167,26.1667,20140807,1008183,0.378764513,0.113005046,0.455511069,0.769871399,0.371805168,0.114765916,0.407785472,0.453024474,0,0,0,0,0,0
308672272,93.95,24.8167,20140808,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
308674053,92,24,20140808,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
308723085,93.0667,24.8667,20140808,1736617,0.622257013,0.113083744,0.039397269,0.580251148,0.02343308,0.365514099,0.016600193,0.019935238,0,0,0.125,0,0.5,0.761904762
308734939,92.7175,23.7244,20140808,400309,0.999473738,0.554627115,0.472576247,0.784196468,0.419505987,0.57694438,0.43552971,0.488490873,0,0,0,0,0,0
308819183,94.25,26,20140710,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
308864304,95.3333,28.0667,20140809,99214,0.483994634,0.381040484,0.114184399,0.095609783,0.124586597,0.106228422,0.15216704,0.11356402,0,0,0,0,0,0
308898754,90.3333,25.5,20140809,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
308925320,91.275,23.8364,20140810,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
308925321,92,24,20140810,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
308928646,94.25,26,20140810,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
308928723,93.4667,26.6,20140810,1066888,0.583470069,0.252656565,0.023878974,0.3166044,0.195411482,0.159144222,0.265350232,0.298814609,0.333333333,0,0,0,0,0
308939662,90.5,25.5,20140810,317917,0.512516953,0.130375822,0.589531831,0.833785348,0.488780995,0.279605484,0.522952334,0.554296319,0,0,0,0,0,0
308945231,94.1667,26.95,20140810,1092256,0.679377015,0.232271243,0.086543999,0.187596402,0.075753133,0.114549029,0.076903209,0.067980289,0,0,0,0,0,0
308947393,95.2833,27.5,20140810,1327929,0.425228809,0.262338115,0.003242506,0.001902901,0.022564898,0.088673285,0.011463021,0.021137983,1,1,1,0,0.5,0.761904762
308947395,95.3667,27.5,20140810,1327929,0.425228809,0.262338115,0.003670535,0.015229503,0,0.102798285,0.002325441,0.001373179,1,0,1,0,0.75,0.761904762
308951392,93.95,24.8167,20140810,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
309078307,93,26,20140811,2823768,0.480460599,0.084634914,0.289037197,0.439736802,0.409896812,0.199266333,0.44254687,0.459415016,0,0,0,0,0,0
309086072,95.3667,27.5,20140811,1327929,0.425228809,0.262338115,0.003670535,0.015229503,0,0.102798285,0.002325441,0.001373179,1,0,1,0,0.75,0.761904762
309171419,90.2718,26.399,20140812,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
309201254,94.25,26,20140812,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
309317934,90.3333,25.5,20140812,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
309320475,90.0213,25.8972,20140813,1949258,0.195042741,0.116737377,0.708911409,0.876954146,0.593073686,0.176052178,0.629819344,0.703580263,0,0,0,0,0,0
309324171,94.0167,24.6333,20140813,422168,0.523230814,0.304273928,0.053807084,0.543757825,0.366859588,0.61243105,0.360884361,0.056091843,0,0,0,0,0,0
309373511,93,25.5,20140813,214102,0.585525965,0.330463361,0.304218058,0.4997244,0.266277226,0.281345501,0.26378346,0.295482222,0,0,0,0,0,0
309487904,90.3333,25.5,20140814,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
309495197,93.7333,25.9,20140814,378811,0.733086974,0.320016426,0.334737295,0.366484874,0.324410119,0.320329285,0.336591003,0.171857554,0,0,0,0,0,0
